iteration,action,box,lower_bound,upper_bound,notes
367,split,"BoxN(min=Point(coords=(2.6171875, 2.7578125, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6171875, 2.7578125, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.3203125))) and BoxN(min=Point(coords=(2.6171875, 2.7578125, 3.3203125)), max=Point(coords=(2.6875, 2.828125, 3.390625)))"
368,prune,"BoxN(min=Point(coords=(2.6171875, 2.7578125, 3.3203125)), max=Point(coords=(2.6875, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
369,prune,"BoxN(min=Point(coords=(2.6171875, 2.7578125, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.3203125)))",0.4309169917600907,0.525302882627382,box is small enough (max side: 0.0703125)
370,split,"BoxN(min=Point(coords=(2.6171875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.7578125, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6171875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.7578125, 3.3203125))) and BoxN(min=Point(coords=(2.6171875, 2.6875, 3.3203125)), max=Point(coords=(2.6875, 2.7578125, 3.390625)))"
371,prune,"BoxN(min=Point(coords=(2.6171875, 2.6875, 3.3203125)), max=Point(coords=(2.6875, 2.7578125, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
372,prune,"BoxN(min=Point(coords=(2.6171875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.7578125, 3.3203125)))",0.4309169917600907,0.525302882627382,box is small enough (max side: 0.0703125)
373,split,"BoxN(min=Point(coords=(2.546875, 2.6875, 3.25)), max=Point(coords=(2.6171875, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 2.6875, 3.25)), max=Point(coords=(2.6171875, 2.7578125, 3.390625))) and BoxN(min=Point(coords=(2.546875, 2.7578125, 3.25)), max=Point(coords=(2.6171875, 2.828125, 3.390625)))"
374,split,"BoxN(min=Point(coords=(2.546875, 2.7578125, 3.25)), max=Point(coords=(2.6171875, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 2.7578125, 3.25)), max=Point(coords=(2.6171875, 2.828125, 3.3203125))) and BoxN(min=Point(coords=(2.546875, 2.7578125, 3.3203125)), max=Point(coords=(2.6171875, 2.828125, 3.390625)))"
375,prune,"BoxN(min=Point(coords=(2.546875, 2.7578125, 3.3203125)), max=Point(coords=(2.6171875, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
376,prune,"BoxN(min=Point(coords=(2.546875, 2.7578125, 3.25)), max=Point(coords=(2.6171875, 2.828125, 3.3203125)))",0.4309169917600907,0.525302882627382,box is small enough (max side: 0.0703125)
377,converged,,0.4309169917600907,0.525302882627382,no improvement for 100 iters
